id	domain_name	start	end	evalue	score	description
LC583710.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB150/2019_gene_for_polyprotein	Peptidase_S31	1589	1800	3.6e-136	451.7	Pestivirus NS3 polyprotein peptidase S31
LC583710.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB150/2019_gene_for_polyprotein	Peptidase_C74	1322	1522	5.2e-95	317.0	Pestivirus NS2 peptidase
LC583710.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB150/2019_gene_for_polyprotein	Peptidase_C53	0	168	2.1e-81	271.9	Pestivirus Npro endopeptidase C53
LC583710.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB150/2019_gene_for_polyprotein	Peptidase_C53	3478	3493	2.1e-81	271.9	Pestivirus Npro endopeptidase C53
LC583710.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB150/2019_gene_for_polyprotein	Flav_NS3-hel_C	2133	2274	5.4e-29	101.1	Flavivirus NS3 helicase, C-terminal helical domain
LC583710.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB150/2019_gene_for_polyprotein	Flav_NS3-hel_C	3039	3085	5.4e-29	101.1	Flavivirus NS3 helicase, C-terminal helical domain
LC583710.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB150/2019_gene_for_polyprotein	RdRP_3	3459	3693	5.1e-25	88.4	Viral RNA dependent RNA polymerase
LC583710.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB150/2019_gene_for_polyprotein	Capsid_pestivir	170	225	4.2e-24	84.5	Capsid protein C, pestivirus
LC583710.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB150/2019_gene_for_polyprotein	Flavi_DEAD	1806	1947	1e-09	38.8	Flavivirus DEAD domain
LC583710.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB150/2019_gene_for_polyprotein	Flavi_DEAD	1986	2010	1e-09	38.8	Flavivirus DEAD domain
LC583710.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB150/2019_gene_for_polyprotein	DEAD	1812	1946	1.3e-09	38.2	DEAD/DEAH box helicase
LC583710.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB150/2019_gene_for_polyprotein	DEAD	1984	2041	1.3e-09	38.2	DEAD/DEAH box helicase
LC583710.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB150/2019_gene_for_polyprotein	Helicase_C	1830	1867	2.9e-09	37.4	Helicase conserved C-terminal domain
LC583710.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB150/2019_gene_for_polyprotein	Helicase_C	1983	2099	2.9e-09	37.4	Helicase conserved C-terminal domain
LC583710.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB150/2019_gene_for_polyprotein	Helicase_C	3417	3456	2.9e-09	37.4	Helicase conserved C-terminal domain
LC583710.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB150/2019_gene_for_polyprotein	RdRP_1	3518	3684	2.6e-08	33.3	Viral RNA-dependent RNA polymerase
LC583710.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB150/2019_gene_for_polyprotein	Flavi_NS5_thumb	3672	3742	0.00026	21.2	Flavivirus RNA-directed RNA polymerase, thumb domain
LC583710.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB150/2019_gene_for_polyprotein	RdRP_4	3505	3637	0.00026	20.3	Viral RNA-directed RNA-polymerase
LC583710.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB150/2019_gene_for_polyprotein	ResIII	1800	1943	0.00053	20.2	Type III restriction enzyme, res subunit
LC583711.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB151/2019_gene_for_polyprotein	Pestivirus_E2	690	1060	1e-167	558.0	Pestivirus envelope glycoprotein E2
LC583711.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB151/2019_gene_for_polyprotein	Peptidase_S31	1589	1800	3.9e-136	451.6	Pestivirus NS3 polyprotein peptidase S31
LC583711.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB151/2019_gene_for_polyprotein	Peptidase_C74	1322	1522	6.7e-96	319.9	Pestivirus NS2 peptidase
LC583711.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB151/2019_gene_for_polyprotein	Peptidase_C53	0	168	2.1e-81	271.9	Pestivirus Npro endopeptidase C53
LC583711.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB151/2019_gene_for_polyprotein	Peptidase_C53	3478	3493	2.1e-81	271.9	Pestivirus Npro endopeptidase C53
LC583711.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB151/2019_gene_for_polyprotein	Flav_NS3-hel_C	2133	2274	5.4e-29	101.1	Flavivirus NS3 helicase, C-terminal helical domain
LC583711.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB151/2019_gene_for_polyprotein	Flav_NS3-hel_C	3039	3085	5.4e-29	101.1	Flavivirus NS3 helicase, C-terminal helical domain
LC583711.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB151/2019_gene_for_polyprotein	RdRP_3	3459	3693	5.1e-25	88.4	Viral RNA dependent RNA polymerase
LC583711.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB151/2019_gene_for_polyprotein	Capsid_pestivir	170	225	4.2e-24	84.5	Capsid protein C, pestivirus
LC583711.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB151/2019_gene_for_polyprotein	Flavi_DEAD	1806	1947	1e-09	38.8	Flavivirus DEAD domain
LC583711.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB151/2019_gene_for_polyprotein	Flavi_DEAD	1986	2010	1e-09	38.8	Flavivirus DEAD domain
LC583711.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB151/2019_gene_for_polyprotein	DEAD	1812	1946	1.3e-09	38.2	DEAD/DEAH box helicase
LC583711.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB151/2019_gene_for_polyprotein	DEAD	1984	2041	1.3e-09	38.2	DEAD/DEAH box helicase
LC583711.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB151/2019_gene_for_polyprotein	Helicase_C	1830	1867	2.9e-09	37.4	Helicase conserved C-terminal domain
LC583711.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB151/2019_gene_for_polyprotein	Helicase_C	1983	2099	2.9e-09	37.4	Helicase conserved C-terminal domain
LC583711.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB151/2019_gene_for_polyprotein	Helicase_C	3417	3456	2.9e-09	37.4	Helicase conserved C-terminal domain
LC583711.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB151/2019_gene_for_polyprotein	RdRP_1	3518	3684	2.7e-08	33.3	Viral RNA-dependent RNA polymerase
LC583711.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB151/2019_gene_for_polyprotein	Flavi_NS5_thumb	3672	3742	0.00026	21.2	Flavivirus RNA-directed RNA polymerase, thumb domain
LC583711.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB151/2019_gene_for_polyprotein	RdRP_4	3505	3637	0.00026	20.3	Viral RNA-directed RNA-polymerase
LC583711.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB151/2019_gene_for_polyprotein	ResIII	1800	1943	0.00053	20.2	Type III restriction enzyme, res subunit
LC583712.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB161/2019_gene_for_polyprotein	Pestivirus_E2	690	1060	7.8e-168	558.3	Pestivirus envelope glycoprotein E2
LC583712.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB161/2019_gene_for_polyprotein	Peptidase_S31	1589	1800	3.6e-136	451.7	Pestivirus NS3 polyprotein peptidase S31
LC583712.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB161/2019_gene_for_polyprotein	Peptidase_C74	1322	1522	5.2e-95	317.0	Pestivirus NS2 peptidase
LC583712.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB161/2019_gene_for_polyprotein	Peptidase_C53	0	168	2.1e-81	271.9	Pestivirus Npro endopeptidase C53
LC583712.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB161/2019_gene_for_polyprotein	Peptidase_C53	3478	3493	2.1e-81	271.9	Pestivirus Npro endopeptidase C53
LC583712.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB161/2019_gene_for_polyprotein	Flav_NS3-hel_C	2133	2274	5.4e-29	101.1	Flavivirus NS3 helicase, C-terminal helical domain
LC583712.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB161/2019_gene_for_polyprotein	Flav_NS3-hel_C	3039	3085	5.4e-29	101.1	Flavivirus NS3 helicase, C-terminal helical domain
LC583712.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB161/2019_gene_for_polyprotein	RdRP_3	3459	3693	5.1e-25	88.4	Viral RNA dependent RNA polymerase
LC583712.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB161/2019_gene_for_polyprotein	Capsid_pestivir	170	225	4.2e-24	84.5	Capsid protein C, pestivirus
LC583712.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB161/2019_gene_for_polyprotein	Flavi_DEAD	1806	1947	1e-09	38.8	Flavivirus DEAD domain
LC583712.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB161/2019_gene_for_polyprotein	Flavi_DEAD	1986	2010	1e-09	38.8	Flavivirus DEAD domain
LC583712.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB161/2019_gene_for_polyprotein	DEAD	1812	1946	1.3e-09	38.2	DEAD/DEAH box helicase
LC583712.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB161/2019_gene_for_polyprotein	DEAD	1984	2041	1.3e-09	38.2	DEAD/DEAH box helicase
LC583712.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB161/2019_gene_for_polyprotein	Helicase_C	1830	1867	2.9e-09	37.4	Helicase conserved C-terminal domain
LC583712.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB161/2019_gene_for_polyprotein	Helicase_C	1983	2099	2.9e-09	37.4	Helicase conserved C-terminal domain
LC583712.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB161/2019_gene_for_polyprotein	Helicase_C	3417	3456	2.9e-09	37.4	Helicase conserved C-terminal domain
LC583712.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB161/2019_gene_for_polyprotein	RdRP_1	3518	3684	2.6e-08	33.3	Viral RNA-dependent RNA polymerase
LC583712.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB161/2019_gene_for_polyprotein	Flavi_NS5_thumb	3672	3742	0.00026	21.2	Flavivirus RNA-directed RNA polymerase, thumb domain
LC583712.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB161/2019_gene_for_polyprotein	RdRP_4	3505	3637	0.00026	20.3	Viral RNA-directed RNA-polymerase
LC583712.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB161/2019_gene_for_polyprotein	ResIII	1800	1943	0.00053	20.2	Type III restriction enzyme, res subunit
LC583713.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB162/2019_gene_for_polyprotein	Pestivirus_E2	690	1060	7.8e-168	558.3	Pestivirus envelope glycoprotein E2
LC583713.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB162/2019_gene_for_polyprotein	Peptidase_S31	1589	1800	3.6e-136	451.7	Pestivirus NS3 polyprotein peptidase S31
LC583713.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB162/2019_gene_for_polyprotein	Peptidase_C74	1322	1522	6.7e-96	319.9	Pestivirus NS2 peptidase
LC583713.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB162/2019_gene_for_polyprotein	Peptidase_C53	0	168	2.1e-81	271.9	Pestivirus Npro endopeptidase C53
LC583713.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB162/2019_gene_for_polyprotein	Peptidase_C53	3478	3493	2.1e-81	271.9	Pestivirus Npro endopeptidase C53
LC583713.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB162/2019_gene_for_polyprotein	Flav_NS3-hel_C	2133	2274	5.4e-29	101.1	Flavivirus NS3 helicase, C-terminal helical domain
LC583713.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB162/2019_gene_for_polyprotein	Flav_NS3-hel_C	3039	3085	5.4e-29	101.1	Flavivirus NS3 helicase, C-terminal helical domain
LC583713.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB162/2019_gene_for_polyprotein	RdRP_3	3459	3693	5.1e-25	88.4	Viral RNA dependent RNA polymerase
LC583713.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB162/2019_gene_for_polyprotein	Capsid_pestivir	170	225	4.2e-24	84.5	Capsid protein C, pestivirus
LC583713.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB162/2019_gene_for_polyprotein	Flavi_DEAD	1806	1947	1e-09	38.8	Flavivirus DEAD domain
LC583713.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB162/2019_gene_for_polyprotein	Flavi_DEAD	1986	2010	1e-09	38.8	Flavivirus DEAD domain
LC583713.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB162/2019_gene_for_polyprotein	DEAD	1812	1946	1.3e-09	38.2	DEAD/DEAH box helicase
LC583713.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB162/2019_gene_for_polyprotein	DEAD	1984	2041	1.3e-09	38.2	DEAD/DEAH box helicase
LC583713.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB162/2019_gene_for_polyprotein	Helicase_C	1830	1867	2.9e-09	37.4	Helicase conserved C-terminal domain
LC583713.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB162/2019_gene_for_polyprotein	Helicase_C	1983	2099	2.9e-09	37.4	Helicase conserved C-terminal domain
LC583713.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB162/2019_gene_for_polyprotein	Helicase_C	3417	3456	2.9e-09	37.4	Helicase conserved C-terminal domain
LC583713.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB162/2019_gene_for_polyprotein	RdRP_1	3518	3684	2.6e-08	33.3	Viral RNA-dependent RNA polymerase
LC583713.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB162/2019_gene_for_polyprotein	Flavi_NS5_thumb	3672	3742	0.00026	21.2	Flavivirus RNA-directed RNA polymerase, thumb domain
LC583713.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB162/2019_gene_for_polyprotein	RdRP_4	3505	3637	0.00026	20.3	Viral RNA-directed RNA-polymerase
LC583713.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB162/2019_gene_for_polyprotein	ResIII	1800	1943	0.00053	20.2	Type III restriction enzyme, res subunit
LC583714.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB153/2019_gene_for_polyprotein	Pestivirus_E2	690	1060	7.8e-168	558.3	Pestivirus envelope glycoprotein E2
LC583714.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB153/2019_gene_for_polyprotein	Peptidase_S31	1589	1800	3.6e-136	451.7	Pestivirus NS3 polyprotein peptidase S31
LC583714.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB153/2019_gene_for_polyprotein	Peptidase_C74	1322	1522	6.7e-96	319.9	Pestivirus NS2 peptidase
LC583714.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB153/2019_gene_for_polyprotein	Peptidase_C53	0	168	2.1e-81	271.9	Pestivirus Npro endopeptidase C53
LC583714.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB153/2019_gene_for_polyprotein	Peptidase_C53	3478	3493	2.1e-81	271.9	Pestivirus Npro endopeptidase C53
LC583714.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB153/2019_gene_for_polyprotein	Flav_NS3-hel_C	2133	2274	5.4e-29	101.1	Flavivirus NS3 helicase, C-terminal helical domain
LC583714.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB153/2019_gene_for_polyprotein	Flav_NS3-hel_C	3039	3085	5.4e-29	101.1	Flavivirus NS3 helicase, C-terminal helical domain
LC583714.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB153/2019_gene_for_polyprotein	RdRP_3	3459	3693	5.1e-25	88.4	Viral RNA dependent RNA polymerase
LC583714.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB153/2019_gene_for_polyprotein	Capsid_pestivir	170	225	4.2e-24	84.5	Capsid protein C, pestivirus
LC583714.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB153/2019_gene_for_polyprotein	Flavi_DEAD	1806	1947	1e-09	38.8	Flavivirus DEAD domain
LC583714.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB153/2019_gene_for_polyprotein	Flavi_DEAD	1986	2010	1e-09	38.8	Flavivirus DEAD domain
LC583714.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB153/2019_gene_for_polyprotein	DEAD	1812	1946	1.3e-09	38.2	DEAD/DEAH box helicase
LC583714.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB153/2019_gene_for_polyprotein	DEAD	1984	2041	1.3e-09	38.2	DEAD/DEAH box helicase
LC583714.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB153/2019_gene_for_polyprotein	Helicase_C	1830	1867	2.9e-09	37.4	Helicase conserved C-terminal domain
LC583714.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB153/2019_gene_for_polyprotein	Helicase_C	1983	2099	2.9e-09	37.4	Helicase conserved C-terminal domain
LC583714.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB153/2019_gene_for_polyprotein	Helicase_C	3417	3456	2.9e-09	37.4	Helicase conserved C-terminal domain
LC583714.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB153/2019_gene_for_polyprotein	RdRP_1	3518	3684	2.6e-08	33.3	Viral RNA-dependent RNA polymerase
LC583714.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB153/2019_gene_for_polyprotein	Flavi_NS5_thumb	3672	3742	0.00026	21.2	Flavivirus RNA-directed RNA polymerase, thumb domain
LC583714.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB153/2019_gene_for_polyprotein	RdRP_4	3505	3637	0.00026	20.3	Viral RNA-directed RNA-polymerase
LC583714.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB153/2019_gene_for_polyprotein	ResIII	1800	1943	0.00053	20.2	Type III restriction enzyme, res subunit
LC583715.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB154/2019_gene_for_polyprotein	Pestivirus_E2	690	1060	7.8e-168	558.3	Pestivirus envelope glycoprotein E2
LC583715.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB154/2019_gene_for_polyprotein	Peptidase_S31	1589	1800	3.6e-136	451.7	Pestivirus NS3 polyprotein peptidase S31
LC583715.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB154/2019_gene_for_polyprotein	Peptidase_C74	1322	1522	6.7e-96	319.9	Pestivirus NS2 peptidase
LC583715.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB154/2019_gene_for_polyprotein	Peptidase_C53	0	168	2.1e-81	271.9	Pestivirus Npro endopeptidase C53
LC583715.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB154/2019_gene_for_polyprotein	Peptidase_C53	3478	3493	2.1e-81	271.9	Pestivirus Npro endopeptidase C53
LC583715.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB154/2019_gene_for_polyprotein	Flav_NS3-hel_C	2133	2274	5.4e-29	101.1	Flavivirus NS3 helicase, C-terminal helical domain
LC583715.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB154/2019_gene_for_polyprotein	Flav_NS3-hel_C	3039	3085	5.4e-29	101.1	Flavivirus NS3 helicase, C-terminal helical domain
LC583715.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB154/2019_gene_for_polyprotein	RdRP_3	3459	3693	5.1e-25	88.4	Viral RNA dependent RNA polymerase
LC583715.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB154/2019_gene_for_polyprotein	Capsid_pestivir	170	225	4.2e-24	84.5	Capsid protein C, pestivirus
LC583715.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB154/2019_gene_for_polyprotein	Flavi_DEAD	1806	1947	1e-09	38.8	Flavivirus DEAD domain
LC583715.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB154/2019_gene_for_polyprotein	Flavi_DEAD	1986	2010	1e-09	38.8	Flavivirus DEAD domain
LC583715.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB154/2019_gene_for_polyprotein	DEAD	1812	1946	1.3e-09	38.2	DEAD/DEAH box helicase
LC583715.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB154/2019_gene_for_polyprotein	DEAD	1984	2041	1.3e-09	38.2	DEAD/DEAH box helicase
LC583715.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB154/2019_gene_for_polyprotein	Helicase_C	1830	1867	2.9e-09	37.4	Helicase conserved C-terminal domain
LC583715.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB154/2019_gene_for_polyprotein	Helicase_C	1983	2099	2.9e-09	37.4	Helicase conserved C-terminal domain
LC583715.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB154/2019_gene_for_polyprotein	Helicase_C	3417	3456	2.9e-09	37.4	Helicase conserved C-terminal domain
LC583715.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB154/2019_gene_for_polyprotein	RdRP_1	3518	3684	2.6e-08	33.3	Viral RNA-dependent RNA polymerase
LC583715.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB154/2019_gene_for_polyprotein	Flavi_NS5_thumb	3672	3742	0.00026	21.2	Flavivirus RNA-directed RNA polymerase, thumb domain
LC583715.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB154/2019_gene_for_polyprotein	RdRP_4	3505	3637	0.00026	20.3	Viral RNA-directed RNA-polymerase
LC583715.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB154/2019_gene_for_polyprotein	ResIII	1800	1943	0.00053	20.2	Type III restriction enzyme, res subunit
LC583716.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB157/2019_gene_for_polyprotein	Pestivirus_E2	690	1060	7.8e-168	558.3	Pestivirus envelope glycoprotein E2
LC583716.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB157/2019_gene_for_polyprotein	Peptidase_S31	1589	1800	3.6e-136	451.7	Pestivirus NS3 polyprotein peptidase S31
LC583716.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB157/2019_gene_for_polyprotein	Peptidase_C74	1322	1522	6.8e-96	319.8	Pestivirus NS2 peptidase
LC583716.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB157/2019_gene_for_polyprotein	Peptidase_C53	0	168	2.1e-81	271.9	Pestivirus Npro endopeptidase C53
LC583716.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB157/2019_gene_for_polyprotein	Peptidase_C53	3478	3493	2.1e-81	271.9	Pestivirus Npro endopeptidase C53
LC583716.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB157/2019_gene_for_polyprotein	Flav_NS3-hel_C	2133	2274	5.4e-29	101.1	Flavivirus NS3 helicase, C-terminal helical domain
LC583716.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB157/2019_gene_for_polyprotein	Flav_NS3-hel_C	3039	3085	5.4e-29	101.1	Flavivirus NS3 helicase, C-terminal helical domain
LC583716.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB157/2019_gene_for_polyprotein	RdRP_3	3459	3693	5.1e-25	88.4	Viral RNA dependent RNA polymerase
LC583716.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB157/2019_gene_for_polyprotein	Capsid_pestivir	170	225	4.2e-24	84.5	Capsid protein C, pestivirus
LC583716.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB157/2019_gene_for_polyprotein	Flavi_DEAD	1806	1947	1e-09	38.8	Flavivirus DEAD domain
LC583716.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB157/2019_gene_for_polyprotein	Flavi_DEAD	1986	2010	1e-09	38.8	Flavivirus DEAD domain
LC583716.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB157/2019_gene_for_polyprotein	DEAD	1812	1946	1.3e-09	38.2	DEAD/DEAH box helicase
LC583716.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB157/2019_gene_for_polyprotein	DEAD	1984	2041	1.3e-09	38.2	DEAD/DEAH box helicase
LC583716.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB157/2019_gene_for_polyprotein	Helicase_C	1830	1867	2.9e-09	37.4	Helicase conserved C-terminal domain
LC583716.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB157/2019_gene_for_polyprotein	Helicase_C	1983	2099	2.9e-09	37.4	Helicase conserved C-terminal domain
LC583716.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB157/2019_gene_for_polyprotein	Helicase_C	3417	3456	2.9e-09	37.4	Helicase conserved C-terminal domain
LC583716.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB157/2019_gene_for_polyprotein	RdRP_1	3518	3684	2.7e-08	33.3	Viral RNA-dependent RNA polymerase
LC583716.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB157/2019_gene_for_polyprotein	Flavi_NS5_thumb	3672	3742	0.00026	21.2	Flavivirus RNA-directed RNA polymerase, thumb domain
LC583716.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB157/2019_gene_for_polyprotein	RdRP_4	3505	3637	0.00026	20.3	Viral RNA-directed RNA-polymerase
LC583716.1/1-11652/Classical_swine_fever_virus_CSFV/JPN/WB157/2019_gene_for_polyprotein	ResIII	1800	1943	0.00053	20.2	Type III restriction enzyme, res subunit
